YEAR DOY HR    1     2     3   4  5     6     7 
2024  37  6   2.4   3.6  489. 13 159     1 185.1
2024  37  7   4.4   4.4  511. 13 159     8 185.1
2024  37  8   0.9   4.4  485. 13 159    12 185.1
2024  37  9   0.5   3.4  521. 17 159     9 185.1
2024  37 10   1.1   2.7  543. 17 159     6 185.1
2024  37 11   0.2   3.1  497. 17 159     8 185.1
2024  37 12   0.4   3.1  494. 17 159     5 185.1
2024  37 13  -0.9   3.0  503. 17 159     3 185.1
2024  37 14  -0.3   3.0  497. 17 159     2 185.1
2024  37 15   1.8   2.6  509. 17 159     1 185.1
2024  37 16  -1.5   2.3  497. 17 159     0 185.1
2024  37 17  -2.6   1.8  462. 17 159    -7 185.1
2024  37 18  -0.3   1.7  452. 20 159   -12 185.1
2024  37 19   1.4   2.2  460. 20 159    -9 185.1
2024  37 20   0.3   1.4  448. 20 159    -9 185.1
2024  37 21   1.9   1.4  467.  7 159    -4 185.1
2024  37 22   1.7   1.5  479.  7 159     0 185.1
2024  37 23   0.1   1.8  467.  7 159     4 185.1
2024  38  0  -1.7   1.4  449.  0 148     4 183.3
2024  38  1  -0.7   1.3  428.  0 148     0 183.3
2024  38  2  -0.7   1.5  429.  0 148    -4 183.3
2024  38  3   0.2   1.3  446.  3 148    -5 183.3
2024  38  4  -0.6   1.5  450.  3 148    -5 183.3
2024  38  5  -0.3   1.6  464.  3 148    -3 183.3
2024  38  6  -0.3   1.5  453. 13 148    -1 183.3
2024  38  7   0.5   1.8  467. 13 148     4 183.3
2024  38  8  -1.1   1.6  445. 13 148     4 183.3
2024  38  9   0.4   1.6  452. 13 148     1 183.3
2024  38 10  -0.5   1.8  477. 13 148     3 183.3
2024  38 11  -0.9   1.5  456. 13 148     5 183.3
2024  38 12  -2.4   1.6  467. 13 148     2 183.3
2024  38 13  -1.5   1.7  479. 13 148     0 183.3
2024  38 14   0.6   1.6  475. 13 148    -1 183.3
2024  38 15   0.5   1.6  492.  7 148     2 183.3
2024  38 16  -0.5   1.4  464.  7 148     1 183.3
2024  38 17   0.5   1.5  479.  7 148    -2 183.3
2024  38 18  -0.0   1.7  456.  7 148     0 183.3
2024  38 19  -0.8   1.6  486.  7 148     2 183.3
2024  38 20   0.0   1.3  455.  7 148     2 183.3
2024  38 21   0.2   1.5  478.  7 148     1 183.3
2024  38 22   0.4   1.5  476.  7 148     3 183.3
2024  38 23   0.3   1.3  462.  7 148     3 183.3
2024  39  0  -0.9   1.5  462.  7 161     3 180.0
2024  39  1  -1.3   1.6  479.  7 161    -1 180.0
2024  39  2  -0.9   1.5  497.  7 161     0 180.0
2024  39  3  -0.2   1.6  509. 10 161     0 180.0
2024  39  4  -1.2   1.6  501. 10 161    -1 180.0
2024  39  5  -0.3   1.6  482. 10 161    -1 180.0
2024  39  6  -1.4   1.6  482.  7 161     1 180.0
2024  39  7  -0.7   1.5  465.  7 161     2 180.0
2024  39  8  -2.2   1.7  465.  7 161     2 180.0
2024  39  9   0.1   1.6  448. 13 161    -1 180.0
2024  39 10  -0.8   1.2  422. 13 161     1 180.0
2024  39 11  -1.4   1.2  425. 13 161    -1 180.0
2024  39 12  -2.6   1.2  444. 17 161    -4 180.0
2024  39 13  -3.2   1.3  455. 17 161    -7 180.0
2024  39 14  -0.8   1.6  454. 17 161   -10 180.0
2024  39 15  -0.7   1.8  446. 17 161    -7 180.0
2024  39 16  -2.0   1.9  440. 17 161    -5 180.0
2024  39 17  -2.1   1.9  441. 17 161    -7 180.0
2024  39 18   0.5   2.1  441. 17 161    -6 180.0
2024  39 19   0.8   2.1  457. 17 161    -4 180.0
2024  39 20   1.5   3.1  482. 17 161     1 180.0
2024  39 21   2.6   3.1  463.  3 161     3 180.0
2024  39 22   3.4   2.8  462.  3 161     8 180.0
2024  39 23   0.9   2.4  471.  3 161     8 180.0
2024  40  0   3.8   1.7  456.  7 127     7 178.6
2024  40  1   1.4   1.6  470.  7 127     5 178.6
2024  40  2  -0.7   0.9  463.  7 127     2 178.6
2024  40  3   0.0   0.9  461.  0 127    -3 178.6
2024  40  4   0.6   1.1  461.  0 127    -4 178.6
2024  40  5  -0.5   1.2  462.  0 127    -4 178.6
2024  40  6  -0.9   1.1  459.  3 127    -1 178.6
2024  40  7  -0.2   1.3  469.  3 127     0 178.6
2024  40  8  -0.3   1.2  469.  3 127    -4 178.6
2024  40  9   1.7   1.6  458. 13 127    -5 178.6
2024  40 10  -0.7   2.1  449. 13 127    -4 178.6
2024  40 11  -1.9   2.4  443. 13 127    -5 178.6
2024  40 12  -1.2   2.3  440. 20 127    -6 178.6
2024  40 13   0.6   2.3  435. 20 127    -9 178.6
2024  40 14   0.2   2.1  424. 20 127    -5 178.6
2024  40 15   1.2   2.4  416.  3 127    -2 178.6
2024  40 16   0.9   3.3  413.  3 127     0 178.6
2024  40 17   1.1   4.1  407.  3 127     2 178.6
2024  40 18   1.4   4.7  401. 10 127     6 178.6
2024  40 19   0.4   5.6  397. 10 127     8 178.6
2024  40 20   0.1   7.0  400. 10 127    11 178.6
2024  40 21   2.0  12.6  408. 30 127    19 178.6
2024  40 22   4.5  14.4  400. 30 127    20 178.6
2024  40 23   5.8   1.9  406. 30 127    13 178.6
2024  41  0   3.7   3.3  414.  7 151    20 188.7
2024  41  1   3.4   3.3  413.  7 151    21 188.7
2024  41  2   4.6   2.9  417.  7 151    14 188.7
2024  41  3   1.6   5.1  417.  7 151    12 188.7
2024  41  4   1.3   8.5  418.  7 151    16 188.7
2024  41  5   2.0  10.3  398.  7 151    17 188.7
2024  41  6  -0.7   9.1  404. 13 151    16 188.7
2024  41  7   1.1  10.6  408. 13 151    22 188.7
2024  41  8   2.1  10.5  396. 13 151    17 188.7
2024  41  9   2.7   9.2  383. 23 151    12 188.7
2024  41 10  -1.1   4.0  368. 23 151     7 188.7
2024  41 11  -1.9   4.5  361. 23 151     5 188.7
2024  41 12  -3.0   7.7  358. 17 151     5 188.7
2024  41 13  -1.0   7.3  354. 17 151     5 188.7
2024  41 14   1.0   7.8  363. 17 151     7 188.7
2024  41 15   1.5   7.0  376.  7 151    10 188.7
2024  41 16   0.8   6.8  372.  7 151    11 188.7
2024  41 17   1.9   9.2  368.  7 151    10 188.7
2024  41 18   1.2   8.4  360.  3 151     9 188.7
2024  41 19   0.4   7.6  361.  3 151    11 188.7
2024  41 20  -0.2   7.9  353.  3 151    13 188.7
2024  41 21  -0.8   9.2  347.  7 151    12 188.7
2024  41 22   0.3   8.4  346.  7 151    12 188.7
2024  41 23   1.9   9.5  349.  7 151    14 188.7
2024  42  0   2.6  13.7  351. 43 162    20 175.7
2024  42  1   2.5  18.1  357. 43 162    20 175.7
2024  42  2   3.9  17.1  400. 43 162    33 175.7
2024  42  3  -2.7   5.4  418. 33 162    13 175.7
2024  42  4  -4.2   1.9  450. 33 162     1 175.7
2024  42  5  -4.2   1.5  541. 33 162    -3 175.7
2024  42  6  -0.7   1.9  609. 33 162   -10 175.7
2024  42  7   1.2   2.8  732. 33 162    -9 175.7
2024  42  8  -1.6   1.5  729. 33 162    -6 175.7
2024  42  9   0.1   0.8  628. 30 162   -14 175.7
2024  42 10  -4.5   0.9  721. 30 162   -21 175.7
2024  42 11   1.3   1.2  628. 30 162   -20 175.7
2024  42 12   4.7   1.2  592. 17 162   -14 175.7
2024  42 13   4.0   0.5  621. 17 162   -10 175.7
2024  42 14   5.6   0.4  590. 17 162   -15 175.7
2024  42 15   3.2   0.5  608. 23 162   -16 175.7
2024  42 16   1.1   0.6  562. 23 162   -15 175.7
2024  42 17   2.7   0.4  571. 23 162   -16 175.7
2024  42 18   1.9   0.6  529. 17 162   -13 175.7
2024  42 19   1.8   0.6  526. 17 162   -13 175.7
2024  42 20   1.3   0.6  528. 17 162   -14 175.7
2024  42 21   0.5   0.8  539. 17 162   -14 175.7
2024  42 22   1.8   0.7  517. 17 162   -15 175.7
2024  42 23   1.0   0.7  532. 17 162   -13 175.7
2024  43  0   3.5   0.5  545. 17 156   -15 203.0
2024  43  1   1.3   0.5  527. 17 156   -15 203.0
2024  43  2   2.0   0.9  529. 17 156   -14 203.0
2024  43  3   1.8   1.1  516. 23 156   -10 203.0
2024  43  4   1.7   1.8  515. 23 156    -4 203.0
2024  43  5   2.8   1.9  521. 23 156    -2 203.0
2024  43  6   1.6   2.0  483. 20 156    -4 203.0
2024  43  7   4.0   2.0  495. 20 156    -4 203.0
2024  43  8   4.2   1.9  491. 20 156    -2 203.0
2024  43  9   4.0   1.9  472.  3 156    -3 203.0
2024  43 10   3.9   1.5  483.  3 156    -4 203.0
2024  43 11   3.8   1.3  516.  3 156    -5 203.0
2024  43 12   3.4   1.4  517.  3 156    -4 203.0
2024  43 13   3.7   1.4  499.  3 156    -2 203.0
2024  43 14   2.7   1.7  483.  3 156    -1 203.0
2024  43 15   3.6   1.9  480.  3 156     0 203.0
2024  43 16   1.9   1.9  480.  3 156     1 203.0
2024  43 17   2.8   2.3  482.  3 156     1 203.0
2024  43 18   2.2   2.0  477.  3 156     0 203.0
2024  43 19   2.9   2.4  456.  3 156     0 203.0
2024  43 20   2.8   2.3  458.  3 156    -1 203.0
2024  43 21   2.1   2.5  459.  3 156    -1 203.0
2024  43 22   1.4   2.5  450.  3 156     0 203.0
2024  43 23   1.5   2.7  446.  3 156     2 203.0
2024  44  0   1.8   2.8  450. 13 136     3 189.9
2024  44  1   1.9   2.9  444. 13 136     0 189.9
2024  44  2   0.8   3.4  456. 13 136     3 189.9
2024  44  3  -0.5   2.8  418. 20 136     6 189.9
2024  44  4  -0.2   4.6  460. 20 136     4 189.9
2024  44  5  -1.8   4.5  453. 20 136     4 189.9
2024  44  6   1.5   5.1  461. 10 136     5 189.9
2024  44  7   0.2   6.2  452. 10 136     8 189.9
2024  44  8  -2.9   4.7  446. 10 136     4 189.9
2024  44  9   0.4   6.4  441. 20 136     0 189.9
2024  44 10  -2.7   5.4  433. 20 136     1 189.9
2024  44 11  -2.6   3.7  417. 20 136    -3 189.9
2024  44 12  -3.6   4.0  421. 20 136    -7 189.9
2024  44 13  -3.9   4.0  410. 20 136    -7 189.9
2024  44 14  -4.7   4.9  413. 20 136   -11 189.9
2024  44 15  -4.8   4.8  404. 37 136   -17 189.9
2024  44 16  -4.4   6.2  413. 37 136   -18 189.9
2024  44 17  -3.8   6.8  409. 37 136   -15 189.9
2024  44 18  -3.4   6.9  405. 20 136   -16 189.9
2024  44 19  -0.9   6.3  400. 20 136   -15 189.9
2024  44 20  -1.2   7.7  396. 20 136   -12 189.9
2024  44 21  -3.3   8.4  394. 27 136   -10 189.9
2024  44 22  -4.3   5.9  395. 27 136   -14 189.9
2024  44 23  -2.5   7.3  406. 27 136   -12 189.9
2024  45  0  -1.6   6.9  416. 30 141   -10 179.5
2024  45  1  -2.5   2.7  408. 30 141   -14 179.5
2024  45  2  -4.3   2.5  401. 30 141   -16 179.5
2024  45  3  -3.9   1.4  387. 23 141   -20 179.5
2024  45  4  -0.7   1.8  389. 23 141   -20 179.5
2024  45  5  -2.6   1.5  396. 23 141   -12 179.5
2024  45  6  -1.8   1.8  383.  7 141   -13 179.5
2024  45  7  -2.8   1.2  357.  7 141   -16 179.5
2024  45  8  -0.5   1.6  372.  7 141   -18 179.5
2024  45  9   1.1   1.6  455. 10 141   -16 179.5
2024  45 10   0.5   1.4  441. 10 141   -13 179.5
2024  45 11   3.6   1.5  438. 10 141   -12 179.5
2024  45 12 999.9 999.9 9999.  7 141   -10 179.5
2024  45 13 999.9 999.9 9999.  7 141    -8 179.5
2024  45 14   2.1   1.6  461.  7 141    -8 179.5
2024  45 15   0.1   1.8  452.  7 141    -7 179.5
2024  45 16   0.6   1.7  437.  7 141    -5 179.5
2024  45 17  -0.3   1.7  424.  7 141    -5 179.5
2024  45 18   3.6   1.7  439.  3 141    -4 179.5
2024  45 19   4.6   1.8  429.  3 141    -5 179.5
2024  45 20   4.0   1.7  437.  3 141    -5 179.5
2024  45 21   4.5   1.6  440. 10 141    -7 179.5
2024  45 22   4.7   2.2  421. 10 141    -8 179.5
2024  45 23   7.0   3.3  455. 10 141    -2 179.5
2024  46  0   6.5   5.0  452. 10 150    -2 173.9
2024  46  1   5.2   7.0  446. 10 150     0 173.9
2024  46  2   3.0   6.7  466. 10 150     4 173.9
2024  46  3   1.1   5.6  465.  3 150     3 173.9
2024  46  4   0.0   5.1  460.  3 150     2 173.9
2024  46  5   0.4   4.4  443.  3 150     2 173.9
2024  46  6  -0.9   4.7  409.  7 150     3 173.9
2024  46  7   1.0   4.2  428.  7 150     1 173.9
2024  46  8  -1.8   3.8  376.  7 150     1 173.9
2024  46  9   0.4   4.0  380.  7 150     2 173.9
2024  46 10  -0.9   3.5  375.  7 150     3 173.9
2024  46 11  -1.4   3.1  376.  7 150     3 173.9
2024  46 12  -2.7   2.5  373.  7 150     1 173.9
2024  46 13  -1.6   2.4  373.  7 150     0 173.9
2024  46 14   0.0   2.8  380.  7 150     0 173.9
2024  46 15   1.0   3.0  397.  7 150     0 173.9
2024  46 16   1.6   3.1  410.  7 150     3 173.9
2024  46 17   0.1   2.9  404.  7 150     4 173.9
2024  46 18 999.9 999.9 9999. 13 150     2 173.9
2024  46 19 999.9 999.9 9999. 13 150     0 173.9
2024  46 20 999.9 999.9 9999. 13 150    -2 173.9
2024  46 21  -2.0   1.6  366.  7 150    -3 173.9
2024  46 22  -2.1   2.2  377.  7 150    -3 173.9
2024  46 23  -2.3   2.5  380.  7 150    -6 173.9
2024  47  0  -0.6   2.6  384. 10 139    -8 164.8
2024  47  1  -2.2   2.6  374. 10 139   -10 164.8
2024  47  2  -2.8   2.4  371. 10 139   -13 164.8
2024  47  3  -1.9   2.3  374.  0 139   -13 164.8
2024  47  4  -1.5   2.3  375.  0 139   -11 164.8
2024  47  5  -1.8   2.1  377.  0 139    -9 164.8
2024  47  6   0.5   3.0  389.  7 139    -5 164.8
2024  47  7   1.0   3.0  390.  7 139    -1 164.8
2024  47  8   1.1   3.9  403.  7 139     4 164.8
2024  47  9   1.7   4.5  393. 13 139     6 164.8
2024  47 10   0.5   4.3  403. 13 139     9 164.8
2024  47 11   0.7   8.0  413. 13 139    13 164.8
2024  47 12   3.1   8.2  409. 20 139    14 164.8
2024  47 13   5.3   9.1  403. 20 139    14 164.8
2024  47 14   5.2   9.2  398. 20 139    15 164.8
2024  47 15   7.6   4.3  392. 13 139     9 164.8
2024  47 16   7.2   3.6  387. 13 139     9 164.8
2024  47 17   6.7   3.7  384. 13 139     9 164.8
2024  47 18   6.6   4.9  369.  0 139    12 164.8
2024  47 19   5.9   5.4  372.  0 139    13 164.8
2024  47 20   5.9   5.3  383.  0 139    12 164.8
2024  47 21   4.8   4.4  373.  7 139     8 164.8
2024  47 22   1.9   3.5  388.  7 139     5 164.8
2024  47 23   2.8   3.7  380.  7 139     5 164.8
2024  48  0   0.5   3.5  381. 10 113     4 165.9
2024  48  1  -0.8   3.6  376. 10 113     1 165.9
2024  48  2   1.3   4.1  367. 10 113    -3 165.9
2024  48  3   2.1   3.9  362.  3 113    -6 165.9
2024  48  4   3.1   3.3  353.  3 113    -2 165.9
2024  48  5   3.0   3.0  357.  3 113     1 165.9
2024  48  6   1.7   3.2  344.  0 113     2 165.9
2024  48  7   0.8   3.1  341.  0 113     2 165.9
2024  48  8  -0.2   3.8  339.  0 113     4 165.9
2024  48  9  -0.7   4.6  340. 13 113     3 165.9
2024  48 10  -3.4   5.1  336. 13 113    -1 165.9
2024  48 11  -3.2   5.5  328. 13 113    -5 165.9
2024  48 12  -3.5   4.6  324. 17 113    -4 165.9
2024  48 13  -4.0   5.4  328. 17 113    -3 165.9
2024  48 14  -1.3   5.3  318. 17 113    -4 165.9
2024  48 15  -1.1   5.3  315.  7 113    -3 165.9
2024  48 16  -1.6   5.3  311.  7 113    -3 165.9
2024  48 17  -1.9   5.3  307.  7 113    -4 165.9
2024  48 18  -1.5   5.3  306. 13 113    -4 165.9
2024  48 19  -2.1   5.7  308. 13 113    -5 165.9
2024  48 20  -4.3   7.0  325. 13 113    -4 165.9
2024  48 21  -3.7   7.4  326. 20 113    -8 165.9
2024  48 22  -6.7   6.0  343. 20 113   -12 165.9
2024  48 23  -6.6   6.4  349. 20 113   -15 165.9
2024  49  0  -5.1   6.0  343. 33 100   -21 152.9
2024  49  1  -5.3   6.9  336. 33 100   -24 152.9
2024  49  2  -5.7   5.0  339. 33 100   -26 152.9
2024  49  3  -5.0   4.6  321. 17 100   -23 152.9
2024  49  4  -5.3   4.1  315. 17 100   -20 152.9
2024  49  5  -4.1   4.8  317. 17 100   -19 152.9
2024  49  6  -3.4   4.8  321. 10 100   -17 152.9
2024  49  7  -3.3   4.5  316. 10 100   -13 152.9
2024  49  8  -3.4   4.1  314. 10 100   -12 152.9
2024  49  9  -2.5   4.4  311. 13 100   -14 152.9
2024  49 10  -2.8   4.1  309. 13 100   -11 152.9
2024  49 11  -4.7   4.5  326. 13 100   -12 152.9
2024  49 12   2.7   4.5  327. 10 100   -11 152.9
2024  49 13   1.7   3.7  319. 10 100    -7 152.9
2024  49 14  -0.5   3.5  313. 10 100    -6 152.9
2024  49 15   0.1   4.4  311.  3 100    -6 152.9
2024  49 16  -0.1   4.3  308.  3 100    -8 152.9
2024  49 17  -0.7   3.4  302.  3 100   -10 152.9
2024  49 18  -2.5   3.3  303.  3 100   -12 152.9
2024  49 19  -2.7   3.5  305.  3 100   -13 152.9
2024  49 20  -1.7   3.5  303.  3 100   -11 152.9
2024  49 21  -1.5   3.6  307.  0 100    -8 152.9
2024  49 22  -2.9   3.5  307.  0 100    -6 152.9
2024  49 23  -1.2   3.3  304.  0 100    -5 152.9
2024  50  0  -1.7   3.9  312.  0  73    -3 148.6
2024  50  1  -1.2   3.9  310.  0  73    -4 148.6
2024  50  2   0.9   3.6  304.  0  73    -6 148.6
2024  50  3   0.4   3.3  299.  0  73    -4 148.6
2024  50  4   0.3   3.1  299.  0  73    -1 148.6
2024  50  5   0.2   3.5  298.  0  73    -1 148.6
2024  50  6   0.1   3.9  289.  0  73    -2 148.6
2024  50  7   0.4   4.0  289.  0  73    -2 148.6
2024  50  8  -0.9   3.6  284.  0  73    -6 148.6
2024  50  9  -0.2   3.8  285.  0  73    -8 148.6
2024  50 10  -0.7   3.7  283.  0  73    -7 148.6
2024  50 11  -1.3   4.0  282.  0  73    -5 148.6
2024  50 12  -2.3   4.5  281.  3  73    -4 148.6
2024  50 13  -2.6   4.8  282.  3  73    -1 148.6
2024  50 14  -2.9   5.0  291.  3  73    -1 148.6
2024  50 15  -2.8   4.8  291.  0  73    -1 148.6
2024  50 16  -2.9   5.5  286.  0  73    -2 148.6
2024  50 17  -2.4   6.0  288.  0  73    -4 148.6
2024  50 18  -2.7   6.4  287.  3  73    -6 148.6
2024  50 19  -3.1   6.9  284.  3  73    -4 148.6
2024  50 20  -3.5   7.6  290.  3  73    -1 148.6
2024  50 21  -2.6   8.4  295.  3  73    -2 148.6
2024  50 22  -3.9   8.1  294.  3  73     0 148.6
2024  50 23  -4.7   8.1  294.  3  73     3 148.6
2024  51  0  -3.7   9.8  291.  3  54     4 149.2
2024  51  1  -1.8   7.9  286.  3  54     3 149.2
2024  51  2  -0.2   5.9  278.  3  54     6 149.2
2024  51  3  -0.6   5.6  275.  7  54     7 149.2
2024  51  4  -1.5   6.6  278.  7  54     6 149.2
2024  51  5  -2.8   8.7  288.  7  54     4 149.2
2024  51  6  -2.5   8.6  288. 20  54     2 149.2
2024  51  7  -3.7   8.8  287. 20  54     0 149.2
2024  51  8  -2.6   7.3  310. 20  54    -5 149.2
2024  51  9  -2.3   5.8  306. 17  54    -8 149.2
2024  51 10  -4.2   7.3  309. 17  54    -6 149.2
2024  51 11  -6.2   9.3  308. 17  54    -8 149.2
2024  51 12  -4.3  11.2  309. 20  54   -10 149.2
2024  51 13  -4.2  12.2  318. 20  54    -9 149.2
2024  51 14  -6.7  10.5  310. 20  54   -14 149.2
2024  51 15  -7.0  10.4  309. 13  54   -18 149.2
2024  51 16  -6.9  10.9  307. 13  54   -17 149.2
2024  51 17  -3.4   8.3  287. 13  54   -14 149.2
2024  51 18  -3.1   7.9  279. 10  54    -8 149.2
2024  51 19  -4.0   8.5  281. 10  54    -7 149.2
2024  51 20  -4.2   7.7  287. 10  54   -11 149.2
2024  51 21  -3.7   7.0  278. 23  54    -8 149.2
2024  51 22  -3.5   8.0  284. 23  54    -9 149.2
2024  51 23  -3.1   8.3  286. 23  54    -5 149.2
2024  52  0  -1.2   7.2  282.  7  49    -3 166.2
2024  52  1   0.6   7.6  281.  7  49     0 166.2
2024  52  2   0.4   8.7  284.  7  49     2 166.2
2024  52  3   1.3   9.4  280.  0  49     3 166.2
2024  52  4   1.4   9.8  285.  0  49     4 166.2
2024  52  5   3.4  10.4  285.  0  49     4 166.2
2024  52  6   5.3  10.3  284.  7  49     5 166.2
2024  52  7   6.0  10.2  287.  7  49     7 166.2
2024  52  8   3.0  11.5  289.  7  49     4 166.2
2024  52  9   3.4  11.2  298.  7  49     3 166.2
2024  52 10   6.2   9.7  307.  7  49     1 166.2
2024  52 11   2.2   4.7  315.  7  49     1 166.2
2024  52 12   0.1   4.7  324.  7  49     5 166.2
2024  52 13   2.9   5.1  337.  7  49     6 166.2
2024  52 14   2.5   5.6  333.  7  49     8 166.2
2024  52 15  -0.7   6.1  339. 13  49    10 166.2
2024  52 16  -1.4   7.2  344. 13  49     8 166.2
2024  52 17  -1.6   7.1  340. 13  49     3 166.2
2024  52 18  -2.9   7.1  338. 13  49     3 166.2
2024  52 19  -0.5   7.5  335. 13  49     0 166.2
2024  52 20  -0.3   7.2  347. 13  49     0 166.2
2024  52 21   1.3   5.9  334.  3  49    -1 166.2
2024  52 22  -0.7   5.6  330.  3  49     1 166.2
2024  52 23   0.7   6.6  332.  3  49     2 166.2
2024  53  0  -1.8   7.7  336. 17  56     5 169.6
2024  53  1  -3.2   7.8  334. 17  56     3 169.6
2024  53  2  -1.7   7.0  327. 17  56    -1 169.6
2024  53  3  -2.6   6.6  330. 13  56     1 169.6
2024  53  4  -1.9   6.4  321. 13  56     0 169.6
2024  53  5  -2.2   7.5  328. 13  56     3 169.6
2024  53  6  -3.7   8.0  329. 17  56     3 169.6
2024  53  7  -1.0   8.0  322. 17  56    -2 169.6
2024  53  8   1.2   7.8  319. 17  56    -4 169.6
2024  53  9  -3.4   6.9  325. 17  56    -1 169.6
2024  53 10  -1.4   6.6  316. 17  56    -6 169.6
2024  53 11  -0.9   6.9  311. 17  56    -8 169.6
2024  53 12  -0.4   6.7  306. 10  56    -4 169.6
2024  53 13  -0.9   6.3  306. 10  56    -2 169.6
2024  53 14  -2.3   6.2  314. 10  56    -2 169.6
2024  53 15  -4.1   6.0  323. 10  56    -1 169.6
2024  53 16  -4.6   5.8  325. 10  56    -2 169.6
2024  53 17  -3.5   5.6  322. 10  56    -6 169.6
2024  53 18  -1.3   5.0  318. 13  56   -10 169.6
2024  53 19   1.5   4.4  307. 13  56   -13 169.6
2024  53 20  -0.6   3.4  318. 13  56   -14 169.6
2024  53 21   0.3   3.9  328. 10  56   -12 169.6
2024  53 22   0.7   3.8  335. 10  56    -9 169.6
2024  53 23   0.0   3.4  332. 10  56    -5 169.6
2024  54  0   0.1   3.7  338.  0 104     0 169.2
2024  54  1  -0.1   3.8  335.  0 104     2 169.2
2024  54  2  -0.6   3.9  333.  0 104     2 169.2
2024  54  3  -0.2   3.3  327.  0 104     3 169.2
2024  54  4  -0.6   4.9  336.  0 104     2 169.2
2024  54  5  -0.4   6.2  334.  0 104     2 169.2
2024  54  6  -0.6   6.1  324.  3 104     3 169.2
2024  54  7  -0.6   8.2  330.  3 104     5 169.2
2024  54  8  -0.8  10.9  330.  3 104     5 169.2
2024  54  9   0.7  13.4  330. 10 104     7 169.2
2024  54 10  -1.3  14.3  328. 10 104     9 169.2
2024  54 11   0.1  14.3  325. 10 104     7 169.2
2024  54 12   3.1  13.2  323. 13 104     6 169.2
2024  54 13   4.5   6.6  326. 13 104     3 169.2
2024  54 14   4.0   4.3  328. 13 104     3 169.2
2024  54 15   4.8   6.0  329.  7 104     5 169.2
2024  54 16   5.0   5.7  325.  7 104     5 169.2
2024  54 17   4.0   6.4  323.  7 104     6 169.2
2024  54 18   2.5   7.3  330.  3 104     7 169.2
2024  54 19   2.6   4.8  322.  3 104     6 169.2
2024  54 20  -1.8   4.1  317.  3 104     3 169.2
2024  54 21   1.0   5.3  324.  7 104     1 169.2
2024  54 22   0.8   5.4  320.  7 104     1 169.2
2024  54 23   0.7   6.0  323.  7 104    -1 169.2
2024  55  0   0.2   6.4  322.  7 108    -1 175.5
2024  55  1  -3.4   6.9  323.  7 108     1 175.5
2024  55  2  -4.1   7.2  324.  7 108     2 175.5
2024  55  3  -2.8   8.2  323.  3 108     5 175.5
2024  55  4   0.4   6.8  317.  3 108     7 175.5
2024  55  5   1.2   7.0  321.  3 108     7 175.5
2024  55  6   3.1   6.6  321.  7 108     7 175.5
2024  55  7   3.2   6.9  313.  7 108     5 175.5
2024  55  8   0.3   5.5  303.  7 108     3 175.5
2024  55  9  -2.3   3.6  309. 10 108     0 175.5
2024  55 10  -0.5   6.7  327. 10 108    -6 175.5
2024  55 11  -3.0   6.4  328. 10 108    -6 175.5
2024  55 12  -3.9   6.7  326. 20 108    -3 175.5
2024  55 13  -4.0   6.8  330. 20 108    -3 175.5
2024  55 14   1.5   6.8  335. 20 108     0 175.5
2024  55 15   0.8   6.3  332. 23 108     3 175.5
2024  55 16   1.1   6.1  318. 23 108     3 175.5
2024  55 17   2.4  10.9  366. 23 108    11 175.5
2024  55 18   1.5  20.9  372. 20 108    14 175.5
2024  55 19   1.1  22.1  367. 20 108    11 175.5
2024  55 20  -2.6  19.2  365. 20 108     3 175.5
2024  55 21   5.7  13.0  356. 23 108   -13 175.5
2024  55 22   4.4  15.1  372. 23 108    -9 175.5
2024  55 23   5.2  12.8  367. 23 108   -10 175.5
2024  56  0   2.3  11.5  361. 23 115    -7 177.1
2024  56  1  -0.1   8.5  358. 23 115    -9 177.1
2024  56  2  -1.7   4.7  378. 23 115   -13 177.1
2024  56  3  -3.1   5.3  405. 30 115   -12 177.1
2024  56  4  -1.3   5.1  436. 30 115   -13 177.1
2024  56  5  -0.1   6.6  435. 30 115   -13 177.1
2024  56  6   3.6  10.7  423. 20 115   -12 177.1
2024  56  7   0.4  10.5  412. 20 115   -14 177.1
2024  56  8  -2.3   7.7  413. 20 115   -20 177.1
2024  56  9  -1.6   9.4  403. 20 115   -27 177.1
2024  56 10  -0.7   9.9  388. 20 115   -27 177.1
2024  56 11   0.8   8.2  370. 20 115   -23 177.1
2024  56 12  -0.6   9.5  358. 30 115   -12 177.1
2024  56 13  -1.1  11.6  378. 30 115    -9 177.1
2024  56 14   6.1   6.7  378. 30 115   -15 177.1
2024  56 15   6.6   4.7  389. 17 115   -15 177.1
2024  56 16   6.4   5.0  382. 17 115   -12 177.1
2024  56 17   5.4   9.8  383. 17 115    -5 177.1
2024  56 18   7.2  13.5  395. 27 115     2 177.1
2024  56 19   8.8  13.5  385. 27 115     2 177.1
2024  56 20   7.6   8.0  387. 27 115    -1 177.1
2024  56 21  10.7   5.7  358. 27 115   -12 177.1
2024  56 22  10.1   9.5  380. 27 115    -4 177.1
2024  56 23   9.7  12.3  386. 27 115    -4 177.1
2024  57  0   4.0   8.7  396. 30 132    -3 168.3
2024  57  1  -2.0   4.5  391. 30 132   -11 168.3
2024  57  2  -3.7   3.7  399. 30 132   -14 168.3
2024  57  3   0.7   4.0  401. 30 132   -17 168.3
2024  57  4   2.4   3.8  386. 30 132   -13 168.3
2024  57  5  -1.1   3.5  383. 30 132   -10 168.3
2024  57  6  -2.2   3.5  388. 23 132   -17 168.3
